#TYPE Selected.AwsAction
"ServiceName","Action","Description","AccessLevel","DocLink"
"Amazon SageMaker","sagemaker:DescribeAlgorithm","Grants permission to describe an algorithm","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeApp","Grants permission to describe an App","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeAppImageConfig","Grants permission to describe an AppImageConfig","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeArtifact","Grants permission to get information about an artifact","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeAutoMLJob","Grants permission to describe an AutoML job that was created via the CreateAutoMLJob API","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeAutoMLJobV2","Grants permission to describe an AutoML job that was created via the CreateAutoMLJobV2 API","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeCluster","Grants permission to return information about a SageMaker HyperPod cluster","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeClusterNode","Grants permission to return information about a SageMaker HyperPod cluster node","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeClusterSchedulerConfig","Grants permission to get information about a cluster scheduler config","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeCodeRepository","Grants permission to describe a CodeRepository","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeCompilationJob","Grants permission to return information about a compilation job","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeComputeQuota","Grants permission to get information about a compute quota","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeContext","Grants permission to get information about a context","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeDataQualityJobDefinition","Grants permission to return information about a data quality job definition","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeDevice","Grants permission to access information about a device","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeDeviceFleet","Grants permission to access information about a device fleet","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeDomain","Grants permission to describe a Domain","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeEdgeDeploymentPlan","Grants permission to access information about an edge deployment plan","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeEdgePackagingJob","Grants permission to access information about an edge packaging job","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeEndpoint","Grants permission to return the description of an endpoint","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeEndpointConfig","Grants permission to return the description of an endpoint configuration, which was created using the CreateEndpointConfig API","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeExperiment","Grants permission to return information about an experiment","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeFeatureGroup","Grants permission to return information about a feature group","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeFeatureMetadata","Grants permission to return information about a feature metadata","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeFlowDefinition","Grants permission to return information about the specified flow definition","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeHub","Grants permission to describe hubs","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeHubContent","Grants permission to describe hub content","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeHumanLoop","Grants permission to return information about the specified human loop","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeHumanTaskUi","Grants permission to return detailed information about the specified human review workflow user interface","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeHyperParameterTuningJob","Grants permission to describe a hyper parameter tuning job that was created via the CreateHyperParameterTuningJob API","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeImage","Grants permission to return information about a SageMaker Image","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeImageVersion","Grants permission to return information about a SageMaker ImageVersion","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeInferenceComponent","Grants permission to return the description of an inference component","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeInferenceExperiment","Grants permission to get information about an inference experiment","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeInferenceRecommendationsJob","Grants permission to get information about an inference recommendations job","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeLabelingJob","Grants permission to return information about a labeling job","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeLineageGroup","Grants permission to describe a lineage group","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeMlflowTrackingServer","Grants permission to get information about an MLflow tracking server","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeModel","Grants permission to describe a model that you created using the CreateModel API","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeModelBiasJobDefinition","Grants permission to return information about a model bias job definition","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeModelCard","Grants permission to get information about a model card","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeModelCardExportJob","Grants permission to get information about a model card export job","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeModelExplainabilityJobDefinition","Grants permission to return information about a model explainability job definition","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeModelPackage","Grants permission to describe a ModelPackage","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeModelPackageGroup","Grants permission to describe a ModelPackageGroup","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeModelQualityJobDefinition","Grants permission to return information about a model quality job definition","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeMonitoringSchedule","Grants permission to return information about a monitoring schedule","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeNotebookInstance","Grants permission to return information about a notebook instance","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeNotebookInstanceLifecycleConfig","Grants permission to describe a notebook instance lifecycle configuration that was created via the CreateNotebookInstanceLifecycleConfig API","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeOptimizationJob","Grants permission to return information about an optimization job","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribePartnerApp","Grants permission to describe an Amazon SageMaker Partner AI App","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribePipeline","Grants permission to get information about a pipeline","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribePipelineDefinitionForExecution","Grants permission to get the pipeline definition for a pipeline execution","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribePipelineExecution","Grants permission to get information about a pipeline execution","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeProcessingJob","Grants permission to return information about a processing job","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeProject","Grants permission to describe a project","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeSharedModel","Grants permission to describe a shared model in a SageMaker Studio application","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeSpace","Grants permission to describe a Space","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeStudioLifecycleConfig","Grants permission to describe a Studio Lifecycle Configuration","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeSubscribedWorkteam","Grants permission to return information about a subscribed workteam","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeTrainingJob","Grants permission to return information about a training job","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeTrainingPlan","Grants permission to return information about a specified training plan","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeTransformJob","Grants permission to return information about a transform job","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeTrial","Grants permission to return information about a trial","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeTrialComponent","Grants permission to return information about a trial component","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeUserProfile","Grants permission to describe a UserProfile","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeWorkforce","Grants permission to return information about a workforce","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DescribeWorkteam","Grants permission to return information about a workteam","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DisableSagemakerServicecatalogPortfolio","Grants permission to disable a SageMaker Service Catalog Portfolio","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:DisassociateTrialComponent","Grants permission to disassociate a trial component from a trial","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:EnableSagemakerServicecatalogPortfolio","Grants permission to enable a SageMaker Service Catalog Portfolio","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:GetDeployments","Grants permission to get deployment plan for device","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:GetDeviceFleetReport","Grants permission to access a summary of the devices in a device fleet","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:GetDeviceRegistration","Grants permission to get device registration. After you deploy a model onto edge devices this api is used to get current device registration","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:GetLineageGroupPolicy","Grants permission to retreive a lineage group policy","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:GetModelPackageGroupPolicy","Grants permission to get a ModelPackageGroup policy","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:GetRecord","Grants permission to get a record from a feature group","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:GetResourcePolicy","Grants AWS Resource Access Manager permission to retrieve a resource policy on a SageMaker resource that supports cross-account sharing","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:GetSagemakerServicecatalogPortfolioStatus","Grants permission to get a SageMaker Service Catalog Portfolio","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:GetScalingConfigurationRecommendation","Grants permission to get a scaling policy configuration recommendation","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:GetSearchSuggestions","Grants permission to get search suggestions when provided with a keyword","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ImportHubContent","Grants permission to import hub content","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:InvokeEndpoint","Grants permission to invoke an endpoint. After you deploy a model into production using Amazon SageMaker hosting services, your client applications use this API to get inferences from the model hosted at the specified endpoint","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:InvokeEndpointAsync","Grants permission to get inferences from the hosted model at the specified endpoint in an asynchronous manner","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:InvokeEndpointWithResponseStream","Grants permission to get the inference response as a stream from the specified endpoint","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListActions","Grants permission to list actions","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListAlgorithms","Grants permission to list Algorithms","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListAliases","Grants permission to list Aliases that belong to a SageMaker Image or Sagemaker ImageVersion","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListAppImageConfigs","Grants permission to list the AppImageConfigs in your account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListApps","Grants permission to list the Apps in your account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListArtifacts","Grants permission to list artifacts","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListAssociations","Grants permission to list associations","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListAutoMLJobs","Grants permission to list AutoML jobs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListCandidatesForAutoMLJob","Grants permission to lists candidates for an AutoML job","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListClusterNodes","Grants permission to list nodes within a SageMaker HyperPod cluster","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListClusters","Grants permission to list SageMaker HyperPod clusters","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListClusterSchedulerConfigs","Grants permission to list cluster scheduler configs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListCodeRepositories","Grants permission to list code repositories","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListCompilationJobs","Grants permission to list compilation jobs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListComputeQuotas","Grants permission to list compute quotas","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListContexts","Grants permission to list contexts","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListDataQualityJobDefinitions","Grants permission to list data quality job definitions","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListDeviceFleets","Grants permission to list device fleets","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListDevices","Grants permission to list devices","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListDomains","Grants permission to list the Domains in your account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListEdgeDeploymentPlans","Grants permission to list edge deployment plans","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListEdgePackagingJobs","Grants permission to list edge packaging jobs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListEndpointConfigs","Grants permission to list endpoint configurations","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListEndpoints","Grants permission to list endpoints","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListExperiments","Grants permission to list experiments","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListFeatureGroups","Grants permission to list feature groups","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListFlowDefinitions","Grants permission to return summary information about flow definitions, given the specified parameters","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListHubContents","Grants permission to list newest versions of hub content","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListHubContentVersions","Grants permission to list all versions of hub content","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListHubs","Grants permission to list hubs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListHumanLoops","Grants permission to return summary information about human loops, given the specified parameters","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListHumanTaskUis","Grants permission to return summary information about human review workflow user interfaces, given the specified parameters","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListHyperParameterTuningJobs","Grants permission to list hyper parameter tuning jobs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListImages","Grants permission to list SageMaker Images in your account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListImageVersions","Grants permission to list ImageVersions that belong to a SageMaker Image","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListInferenceComponents","Grants permission to list inference components","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListInferenceExperiments","Grants permission to list inference experiments","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListInferenceRecommendationsJobs","Grants permission to list inference recommendations jobs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListInferenceRecommendationsJobSteps","Grants permission to list inference recommendations job steps","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListLabelingJobs","Grants permission to list labeling jobs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListLabelingJobsForWorkteam","Grants permission to list labeling jobs for workteam","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListLineageGroups","Grants permission to list lineage groups","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListMlflowTrackingServers","Grants permission to list MLflow tracking servers","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListModelBiasJobDefinitions","Grants permission to list model bias job definitions","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListModelCardExportJobs","Grants permission to list export jobs for a model card","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListModelCards","Grants permission to list model cards","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListModelCardVersions","Grants permission to list versions of a model card","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListModelExplainabilityJobDefinitions","Grants permission to list model explainability job definitions","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListModelMetadata","Grants permission to list model metadata for inference recommendations jobs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListModelPackageGroups","Grants permission to list ModelPackageGroups","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListModelPackages","Grants permission to list ModelPackages","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListModelQualityJobDefinitions","Grants permission to list model quality job definitions","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListModels","Grants permission to list the models created with the CreateModel API","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListMonitoringAlertHistory","Grants permission to list the history of a monitoring alert","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListMonitoringAlerts","Grants permission to list monitoring alerts","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListMonitoringExecutions","Grants permission to list monitoring executions","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListMonitoringSchedules","Grants permission to list monitoring schedules","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListNotebookInstanceLifecycleConfigs","Grants permission to list the notebook instance lifecycle configurations that can be deployed using Amazon SageMaker","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListNotebookInstances","Grants permission to list the Amazon SageMaker notebook instances in the requester's account in an AWS Region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListOptimizationJobs","Grants permission to list optimization jobs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListPartnerApps","Grants permission to list the Amazon SageMaker Partner AI Apps in your account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListPipelineExecutions","Grants permission to list executions for a pipeline","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListPipelineExecutionSteps","Grants permission to list steps for a pipeline execution","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListPipelineParametersForExecution","Grants permission to list parameters for a pipeline execution","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListPipelines","Grants permission to list pipelines","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListProcessingJobs","Grants permission to list processing jobs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListProjects","Grants permission to list Projects","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListResourceCatalogs","Grants permission to list resource catalogs","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListSharedModelEvents","Grants permission to list shared model events","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
"Amazon SageMaker","sagemaker:ListSharedModels","Grants permission to list shared models","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonsagemaker.html"
